;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.984862 ; -46.219038 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.991071 ; -46.259247 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.4710178946713 ; -46.4336696862719 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; FEMININO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 30-34 ; -23.398743 ; -46.441807 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.4715003147667 ; -46.5646706909093 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.433522 ; -46.504647 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 35-39 ; -23.46336 ; -46.530821 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 35-39 ; -23.455751172 ; -46.490418016 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; NÃO DISPONÍVEL ; 0-17 ; -23.468181 ; -46.464034 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.454215 ; -46.540063 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.456856 ; -46.491546 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; NÃO DISPONÍVEL ; CHOQUE ; AUTOMÓVEL ; 35-39 ; -23.443077074 ; -46.46959061 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; NÃO DISPONÍVEL ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -23.393402 ; -46.444046 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.356515 ; -46.406388 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 55-59 ; -23.417685 ; -46.441593 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hortolandia; Hortolandia ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 25-29 ; -22.875590 ; -47.228773 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hortolandia; Hortolandia ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.872343 ; -47.196815 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iaras; Iaras ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; ONIBUS ; 35-39 ; -22.864227857 ; -49.159948988 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibira; Ibira ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -21.0310941448885 ; -49.2375294187803 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibitinga; Ibitinga ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 45-49 ; -21.745882 ; -48.820394 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilha Comprida; Ilha Comprida ;2016; 10 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 50-54 ; -24.7244 ; -47.507329 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilha Solteira; Ilha Solteira ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -20.396053 ; -51.334429 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilhabela; Ilhabela ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.801953 ; -45.364946 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.1106541365014 ; -47.2087901859572 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 10 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -23.0806618281819 ; -47.172635568123 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irapua; Irapua ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -21.2507148171449 ; -49.3984577611276 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itabera; Itabera ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 50-54 ; -23.9139642532804 ; -49.0470972633124 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itai; Itai ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 40-44 ; -23.434866 ; -49.087518 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itai; Itai ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 55-59 ; -23.4427091051659 ; -49.1080905804615 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itajobi; Itajobi ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -21.3411183350719 ; -49.0537817958683 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itajobi; Itajobi ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -21.327457 ; -49.091442 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 10 ; FEMININO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.7740211666336 ; -46.91360602373 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.7285883936679 ; -46.8458670043072 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; NÃO DISPONÍVEL ; 25-29 ; -23.508733 ; -48.147956 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.5459909606247 ; -48.2531956008637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -23.5459909606247 ; -48.2531956008637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 35-39 ; -23.5582127362801 ; -48.0863950030446 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.583118 ; -48.037798 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 35-39 ; -23.8368348879809 ; -48.1734367327239 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapetininga; Itapetininga ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 60-64 ; -23.557051 ; -48.012115 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapeva; Itapeva ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -23.822039 ; -48.816488 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapevi; Itapevi ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 25-29 ; -23.5150936327374 ; -46.9641174564803 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.481166 ; -46.353112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -23.46333 ; -46.337633 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 10 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.4421582345164 ; -46.2897866587312 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itatiba; Itatiba ;2016; 10 ; FEMININO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 80 ou mais ; -23.002117991 ; -46.778326289 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itatiba; Itatiba ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.015960 ; -46.843182 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itirapina; Itirapina ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 25-29 ; -22.300181 ; -47.906466 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; Não Disponível ; -23.2416801061503 ; -47.3157810374618 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.384903 ; -47.337609 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.214785 ; -46.003230 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 10 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 40-44 ; -22.7037108455499 ; -47.0130388771739 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -22.9420338941637 ; -46.5518694520675 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandira; Jandira ;2016; 10 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.520817084 ; -46.909557849 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jardinopolis; Jardinopolis ;2016; 10 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 25-29 ; -21.088815 ; -47.740648 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jardinopolis; Jardinopolis ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -21.036136 ; -47.837016 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jardinopolis; Jardinopolis ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 40-44 ; -21.066187 ; -47.745416 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarinu; Jarinu ;2016; 10 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; BICICLETA ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.280865 ; -48.564579 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 45-49 ; -22.305892 ; -48.541952 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; FEMININO ; NOITE ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 65-69 ; -23.122255305 ; -46.954268217 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -23.183440970 ; -46.969728801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.173341718 ; -46.931367517 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 55-59 ; -23.164013902 ; -46.899323583 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.18797 ; -46.849615 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 10 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 10 ; FEMININO ; TARDE ; OUTROS ; AUTOMÓVEL ; 0-17 ; -22.173740 ; -47.371792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 10 ; FEMININO ; TARDE ; OUTROS ; AUTOMÓVEL ; 70-74 ; -22.173740 ; -47.371792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 40-44 ; -22.173740 ; -47.371792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 80 ou mais ; -22.173740 ; -47.371792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lencois Paulista; Lencois Paulista ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -22.5559517875509 ; -48.8373382267199 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -22.587564753 ; -47.367435694 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -22.596584 ; -47.409274 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.564453 ; -47.405609 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 10 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.550863587 ; -47.461650968 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lins; Lins ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -21.673860 ; -49.758265 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luis Antonio; Luis Antonio ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; CAMINHÃO ; 50-54 ; -21.4992391406559 ; -47.7371190072043 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairinque; Mairinque ;2016; 10 ; FEMININO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -23.562265 ; -47.202759 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairinque; Mairinque ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 60-64 ; -23.561671 ; -47.202206 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 75-79 ; -23.303145 ; -46.566667 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.3716484572025 ; -46.5560499337328 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marilia; Marilia ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -22.0856647252772 ; -49.8985219947262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marilia; Marilia ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; CAMINHÃO ; 50-54 ; -22.2820358802948 ; -50.004799271362 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinopolis; Martinopolis ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.194727 ; -51.184048 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matao; Matao ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; BICICLETA ; 65-69 ; -21.6185916151847 ; -48.3356985020583 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matao; Matao ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -21.531260000 ; -48.518150000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maua; Maua ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.597725 ; -46.444791 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mendonca; Mendonca ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -21.1615315487079 ; -49.6078896408009 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Meridiano; Meridiano ;2016; 10 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 80 ou mais ; -20.35046488888 ; -50.108635538357 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miguelopolis; Miguelopolis ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -20.1850579453622 ; -47.9963939952241 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miguelopolis; Miguelopolis ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -20.1850579453622 ; -47.9963939952241 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; NÃO DISPONÍVEL ; Não Disponível ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 0-17 ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirassol; Mirassol ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -20.807770000 ; -49.508830000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirassol; Mirassol ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -20.807770000 ; -49.508830000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 10 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.505938 ; -46.169206 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.530953 ; -46.182989 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -23.414550 ; -46.207845 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 60-64 ; -22.385599 ; -46.943503 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 10 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 0-17 ; -22.336566 ; -46.949507 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Mirim; Mogi Mirim ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongagua; Mongagua ;2016; 10 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; MOTOCICLETA ; 40-44 ; -24.095005 ; -46.626442 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monte Aprazivel; Monte Aprazivel ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -20.7664788483652 ; -49.6804013849099 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Natividade da Serra; Natividade da Serra ;2016; 10 ; FEMININO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Natividade da Serra; Natividade da Serra ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 35-39 ; -23.393674 ; -45.442939 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Natividade da Serra; Natividade da Serra ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 65-69 ; -23.393674 ; -45.442939 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neves Paulista; Neves Paulista ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 35-39 ; -20.876246 ; -49.656511 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nipoa; Nipoa ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; OUTROS ; 40-44 ; -20.940700 ; -49.843881 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Novo Horizonte; Novo Horizonte ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 40-44 ; -21.46581694846 ; -49.1908216161264 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Novo Horizonte; Novo Horizonte ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 70-74 ; -21.476374 ; -49.206859 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Novo Horizonte; Novo Horizonte ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 60-64 ; -21.4184113454435 ; -49.3066759290833 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olimpia; Olimpia ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -20.7088579269475 ; -48.9691348708968 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Orlandia; Orlandia ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -20.7515447406268 ; -47.9133051607386 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Orlandia; Orlandia ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 60-64 ; -20.7371376925038 ; -47.8751139883825 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 10 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.553305 ; -46.816334 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.534054 ; -46.783774 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 50-54 ; -23.555438 ; -46.786949 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.494161 ; -46.794795 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 0-17 ; -23.530374708 ; -46.7903934 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
