;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FERNANDOPOLIS; FERNANDOPOLIS ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; BICICLETA ; 75-79 ; -20.268972 ; -50.255344 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FLORA RICA; FLORA RICA ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 18-24 ; -21.6939080822852 ; -51.3793905173522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; FEMININO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -20.550332 ; -47.413261 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; MOTOCICLETA ; 0-17 ; -20.4598231342401 ; -47.4159401473095 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 25-29 ; -20.535305 ; -47.336521 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 55-59 ; -20.5612848706712 ; -47.5195500859863 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -20.4688990957762 ; -47.4136019309355 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCA; FRANCA ;2017; 4 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 30-34 ; -20.510931 ; -47.480576 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCO DA ROCHA; FRANCO DA ROCHA ;2017; 4 ; FEMININO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 25-29 ; -23.312829596 ; -46.7207814299999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCO DA ROCHA; FRANCO DA ROCHA ;2017; 4 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 18-24 ; -23.312829596 ; -46.7207814299999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCO DA ROCHA; FRANCO DA ROCHA ;2017; 4 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 18-24 ; -23.312829596 ; -46.7207814299999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANCO DA ROCHA; FRANCO DA ROCHA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 50-54 ; -23.2980520195967 ; -46.7796932226495 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARARAPES; GUARARAPES ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; AUTOMOVEL ; 18-24 ; -21.458227 ; -50.721327 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARUJA; GUARUJA ;2017; 4 ; FEMININO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.981911 ; -46.229876 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARUJA; GUARUJA ;2017; 4 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.96329 ; -46.28421 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARUJA; GUARUJA ;2017; 4 ; MASCULINO ; MANHÃ ; COLISAO ; BICICLETA ; 75-79 ; -23.991906079 ; -46.275012697 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARULHOS; GUARULHOS ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; MOTOCICLETA ; 30-34 ; -23.4878005007521 ; -46.5440180277602 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARULHOS; GUARULHOS ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.498662869742 ; -46.5601079139472 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
