;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; FEMININO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.468864311633 ; -46.5100336174122 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.497231 ; -46.557986 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.4694079169996 ; -46.4056427199018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; FEMININO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.472114 ; -46.519397 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.4391791800481 ; -46.5516958748795 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; NÃO DISPONÍVEL ; 30-34 ; -23.426779078 ; -46.373520415 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.450975 ; -46.463990 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.450975 ; -46.463990 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.397225 ; -46.521437 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.473360 ; -46.495219 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.474867 ; -46.53333 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.466919633 ; -46.388192162 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 60-64 ; -23.4655597983608 ; -46.5007104160002 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -23.466861 ; -46.466846 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 18-24 ; -23.370238499 ; -46.39699746 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 8 ; NÃO DISPONÍVEL ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.481966 ; -46.541697 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hortolandia; Hortolandia ;2016; 8 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; -22.903590526 ; -47.204451662 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.6510768131595 ; -47.1282118678273 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Igarapava; Igarapava ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 40-44 ; -19.9982524246628 ; -47.7690553011504 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iguape; Iguape ;2016; 8 ; FEMININO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -24.3806466611418 ; -47.5212675394905 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilha Solteira; Ilha Solteira ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -20.462191 ; -51.302888 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilha Solteira; Ilha Solteira ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 60-64 ; -20.417778285479 ; -51.1353766152381 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.1106541365014 ; -47.2087901859572 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 45-49 ; -23.1165271527032 ; -47.2160997425292 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indiana; Indiana ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.150450 ; -51.262345 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ipaussu; Ipaussu ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.0546854534239 ; -49.6732966920123 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 8 ; FEMININO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 25-29 ; -23.691406 ; -46.818278 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.721928 ; -46.852039 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapevi; Itapevi ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.5390969818972 ; -46.9715543163989 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapira; Itapira ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.424972 ; -46.837089 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapira; Itapira ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -22.42997 ; -46.823827 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapira; Itapira ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 70-74 ; -22.415262 ; -46.803406 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaporanga; Itaporanga ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.704608 ; -49.467264 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapura; Itapura ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -20.628348 ; -51.519140 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.488592 ; -46.331713 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.465284 ; -46.377011 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.486432 ; -46.306772 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.467794 ; -46.357374 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itariri; Itariri ;2016; 8 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itatiba; Itatiba ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.052060 ; -46.844945 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itatiba; Itatiba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.004152 ; -46.82945 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itirapina; Itirapina ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -22.160060000 ; -47.791230000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 60-64 ; -23.266073 ; -47.315077 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; Não Disponível ; -23.4030463100466 ; -47.3240194614225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 18-24 ; -23.484524 ; -47.587586 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaboticabal; Jaboticabal ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -21.17606 ; -48.37382 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.316279 ; -45.958579 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; BICICLETA ; 55-59 ; -23.271057 ; -45.950574 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 30-34 ; -22.668678 ; -47.002619 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.7037108455499 ; -47.0130388771739 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.7037108455499 ; -47.0130388771739 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandira; Jandira ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.520723 ; -46.909502 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandira; Jandira ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.547102 ; -46.909085 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; FEMININO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 40-44 ; -22.269626 ; -48.556104 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -22.262942 ; -48.557436 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 35-39 ; -22.269626 ; -48.556104 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 18-24 ; -22.290778 ; -48.570675 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.275866 ; -48.553911 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 50-54 ; -22.279617 ; -48.553481 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose Bonifacio; Jose Bonifacio ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -21.047901 ; -49.692046 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 50-54 ; -23.1680580889999 ; -46.927927874 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.199681 ; -46.875748 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 55-59 ; -23.232482 ; -46.894576 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 65-69 ; -23.1431814354311 ; -46.9930722770685 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 0-17 ; -23.1273 ; -46.925762 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juquitiba; Juquitiba ;2016; 8 ; FEMININO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.9405469192922 ; -47.0905715399416 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juquitiba; Juquitiba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.9456665118288 ; -47.0980713874449 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lavinia; Lavinia ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 35-39 ; -21.1103508794501 ; -51.0244565890717 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; CHOQUE ; AUTOMÓVEL ; 40-44 ; -22.097453 ; -47.259216 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -22.198565 ; -47.382974 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; CAMINHÃO ; 25-29 ; -22.175100 ; -47.398738 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 40-44 ; -22.644862 ; -47.326914 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -22.6701398659179 ; -47.3137056797147 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lindoia; Lindoia ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.543443 ; -46.626747 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lorena; Lorena ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; Não Disponível ; -22.711571 ; -45.111990 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macatuba; Macatuba ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -22.500900 ; -48.726787 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairinque; Mairinque ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.478900 ; -47.203265 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 8 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.2741597133279 ; -46.5851866742 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.266011 ; -46.583960 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marapoama; Marapoama ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 55-59 ; -21.293792 ; -49.084365 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marilia; Marilia ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -22.231260 ; -49.918212 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marilia; Marilia ;2016; 8 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinopolis; Martinopolis ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -22.176131 ; -51.182764 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maua; Maua ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; CAMINHÃO ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maua; Maua ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.638582 ; -46.453625 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mendonca; Mendonca ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 0-17 ; -21.143550 ; -49.630397 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mendonca; Mendonca ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -21.143550 ; -49.630397 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mendonca; Mendonca ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -21.143550 ; -49.630397 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -24.222994 ; -47.364706 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 50-54 ; -24.2451186745782 ; -47.3670865911138 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirante do Paranapanema; Mirante do Paranapanema ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 50-54 ; -22.471120 ; -52.133050 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirante do Paranapanema; Mirante do Paranapanema ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -22.454907 ; -52.124535 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirassol; Mirassol ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -20.811785 ; -49.513684 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.387643 ; -46.160779 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.387643 ; -46.160779 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -23.6215149363023 ; -46.2579454379511 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.6152877298518 ; -46.1431737186238 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 8 ; FEMININO ; NOITE ; OUTROS ; AUTOMÓVEL ; 55-59 ; -22.2021600363836 ; -46.9834563849674 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.148899 ; -46.995099 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -22.358856078 ; -46.968073483 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Guacu; Mogi Guacu ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.371489 ; -46.940986 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi Mirim; Mogi Mirim ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 35-39 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monte Aprazivel; Monte Aprazivel ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -20.833929412 ; -49.764703569 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nazare Paulista; Nazare Paulista ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.168715 ; -46.393637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nipoa; Nipoa ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -20.955862 ; -49.766685 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nova Alianca; Nova Alianca ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -21.032186 ; -49.507769 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nova Odessa; Nova Odessa ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -22.78318009 ; -47.23063767 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olimpia; Olimpia ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olimpia; Olimpia ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 55-59 ; -20.734395 ; -49.070678 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olimpia; Olimpia ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; CAMINHÃO ; 65-69 ; -20.738044 ; -48.924964 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.582692 ; -46.797762 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 30-34 ; -23.525505 ; -46.765063 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -23.5121808230871 ; -46.802830768979 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osasco; Osasco ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ourinhos; Ourinhos ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; OUTROS ; 50-54 ; -22.983587 ; -49.86371 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Palestina; Palestina ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 65-69 ; -20.428860 ; -49.419817 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paraguacu Paulista; Paraguacu Paulista ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 45-49 ; -22.402377 ; -50.560776 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pariquera-Acu; Pariquera-Acu ;2016; 8 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrocinio Paulista; Patrocinio Paulista ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -20.6212500622403 ; -47.2757400690668 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrocinio Paulista; Patrocinio Paulista ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 25-29 ; -20.622865205389 ; -47.2478427914645 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrocinio Paulista; Patrocinio Paulista ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrocinio Paulista; Patrocinio Paulista ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 60-64 ; -20.642560 ; -47.275335 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedregulho; Pedregulho ;2016; 8 ; FEMININO ; NOITE ; OUTROS ; ONIBUS ; 80 ou mais ; -20.246737 ; -47.477881 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
