;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Embu das Artes; Embu das Artes ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.662018541062 ; -46.8525164800997 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estiva Gerbi; Estiva Gerbi ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 50-54 ; -22.271536 ; -46.955454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fartura; Fartura ;2016; 12 ; FEMININO ; TARDE ; OUTROS ; MOTOCICLETA ; 0-17 ; -23.3906413300666 ; -49.5496208466514 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ferraz de Vasconcelos; Ferraz de Vasconcelos ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; PEDESTRE ; 45-49 ; -23.556036 ; -46.389390 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ferraz de Vasconcelos; Ferraz de Vasconcelos ;2016; 12 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 0-17 ; -23.557382 ; -46.363591 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flora Rica; Flora Rica ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 75-79 ; -21.6608130785241 ; -51.3749446302379 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franca; Franca ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 0-17 ; -20.522050 ; -47.379743 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franco da Rocha; Franco da Rocha ;2016; 12 ; MASCULINO ; MADRUGADA ; NÃO ESPECIFICADO ; MOTOCICLETA ; 18-24 ; -23.331473913 ; -46.726888876 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Garca; Garca ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.200214 ; -49.650351 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaira; Guaira ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -20.3416427816894 ; -48.3111346937439 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guapiara; Guapiara ;2016; 12 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaratingueta; Guaratingueta ;2016; 12 ; MASCULINO ; TARDE ; ATROPELAMENTO ; MOTOCICLETA ; 0-17 ; -22.776312 ; -45.183397 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarei; Guarei ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.387669504801 ; -48.1871472775543 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 12 ; FEMININO ; TARDE ; OUTROS ; MOTOCICLETA ; 0-17 ; -23.924509501 ; -46.286014795 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 12 ; MASCULINO ; MADRUGADA ; OUTROS ; CAMINHÃO ; 18-24 ; -23.941679 ; -46.290472 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 75-79 ; -23.940735413 ; -46.280601790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 12 ; MASCULINO ; TARDE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 65-69 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guaruja; Guaruja ;2016; 12 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.924509501 ; -46.286014795 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; FEMININO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.431989 ; -46.43955 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; FEMININO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.468864311633 ; -46.5100336174122 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.438537 ; -46.524194 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.4474006792502 ; -46.454890254442 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -23.464143 ; -46.526726 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 0-17 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MADRUGADA ; NÃO ESPECIFICADO ; NÃO ESPECIFICADO ; 50-54 ; -23.451862 ; -46.520366 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.4802306131132 ; -46.4491797864618 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.4684891944417 ; -46.5153101899408 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.481852102572 ; -46.4587471013987 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 50-54 ; -23.467102 ; -46.535479 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.409120 ; -46.408801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guarulhos; Guarulhos ;2016; 12 ; MASCULINO ; TARDE ; OUTROS ; CAMINHÃO ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guzolandia; Guzolandia ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 0-17 ; -20.6312933416605 ; -50.7116614320836 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hortolandia; Hortolandia ;2016; 12 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -22.8899141105875 ; -47.1650134792306 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hortolandia; Hortolandia ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 35-39 ; -22.904224 ; -47.231543 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iaras; Iaras ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; CAMINHÃO ; 45-49 ; -22.8554706792913 ; -49.1727659064573 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -23.6586996558907 ; -47.1883281101223 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 75-79 ; -23.675137 ; -47.205510 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.65771602742 ; -47.1014101640932 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -23.6586996558907 ; -47.1883281101223 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.6632623907963 ; -47.2189343769526 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ibiuna; Ibiuna ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -23.6485544060124 ; -47.1372607748402 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilha Solteira; Ilha Solteira ;2016; 12 ; MASCULINO ; NOITE ; NÃO ESPECIFICADO ; AUTOMÓVEL ; 70-74 ; -20.383234 ; -51.059591 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 12 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.1407345526533 ; -47.2463891422723 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.1407345526533 ; -47.2463891422723 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.1407345526533 ; -47.2463891422723 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; NÃO ESPECIFICADO ; 25-29 ; -23.055350 ; -47.210104 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indaiatuba; Indaiatuba ;2016; 12 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 75-79 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ipaussu; Ipaussu ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.0611666172623 ; -49.6450840348359 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ipeuna; Ipeuna ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; CAMINHÃO ; 25-29 ; -22.428815 ; -47.694733 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ipigua; Ipigua ;2016; 12 ; MASCULINO ; NOITE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 30-34 ; -20.7019359244807 ; -49.3876973063998 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itanhaem; Itanhaem ;2016; 12 ; FEMININO ; TARDE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 30-34 ; -24.2118869084047 ; -46.8646794383865 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itanhaem; Itanhaem ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -24.2071024063209 ; -46.8567278506388 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itanhaem; Itanhaem ;2016; 12 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 40-44 ; -24.1975178506786 ; -46.8408469216851 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itanhaem; Itanhaem ;2016; 12 ; MASCULINO ; TARDE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 30-34 ; -24.2118869084047 ; -46.8646794383865 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 12 ; FEMININO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; Não Disponível ; -23.7185340790907 ; -46.8822398567696 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.7603112678348 ; -46.9039993479421 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 12 ; MASCULINO ; NOITE ; NÃO ESPECIFICADO ; BICICLETA ; 50-54 ; -23.6916121169796 ; -46.818127471681 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 12 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.698330 ; -46.852357 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapecerica da Serra; Itapecerica da Serra ;2016; 12 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.716837 ; -46.851914 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapevi; Itapevi ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.5185427449578 ; -46.9404206748267 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapevi; Itapevi ;2016; 12 ; MASCULINO ; Não Disponível ; OUTROS ; AUTOMÓVEL ; 55-59 ; -23.545663 ; -46.944216 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itapolis; Itapolis ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -21.653002 ; -48.763342 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itaquaquecetuba; Itaquaquecetuba ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.471050 ; -46.331681 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 12 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 30-34 ; -23.3283874562145 ; -47.3254690970492 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.3129497173995 ; -47.303319657287 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 12 ; MASCULINO ; NOITE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 35-39 ; -23.4074626532744 ; -47.3390220272319 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itu; Itu ;2016; 12 ; MASCULINO ; NOITE ; NÃO ESPECIFICADO ; MOTOCICLETA ; 35-39 ; -23.2568368055222 ; -47.3533573258598 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Itupeva; Itupeva ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.157748 ; -47.055807 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 12 ; FEMININO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 25-29 ; -23.3072545098169 ; -46.0430560300562 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; ONIBUS ; 45-49 ; -23.3050162562903 ; -46.0347772976972 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 18-24 ; -23.3147588932105 ; -45.9406588428301 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; Não Disponível ; -23.3050162562903 ; -46.0347772976972 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacarei; Jacarei ;2016; 12 ; MASCULINO ; NOITE ; CHOQUE ; CAMINHÃO ; 55-59 ; -23.3215123276052 ; -46.0977342586049 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacupiranga; Jacupiranga ;2016; 12 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -24.695786 ; -48.004029 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacupiranga; Jacupiranga ;2016; 12 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 25-29 ; -24.715125588791 ; -48.0323907513574 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaguariuna; Jaguariuna ;2016; 12 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -22.693522 ; -46.991008 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandira; Jandira ;2016; 12 ; FEMININO ; MANHÃ ; CHOQUE ; PEDESTRE ; 30-34 ; -23.525099 ; -46.911142 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jau; Jau ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -22.287929 ; -48.539908 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose Bonifacio; Jose Bonifacio ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -21.048555 ; -49.690423 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.138148752 ; -46.9292551149999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.203562 ; -46.870665 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.190279 ; -46.850813 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.198259 ; -46.885195 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; MOTOCICLETA ; 50-54 ; -23.192187 ; -46.888493 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; CAMINHÃO ; 45-49 ; -23.1211045669438 ; -46.9896617389922 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jundiai; Jundiai ;2016; 12 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.2465028871293 ; -46.8794268681416 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juquia; Juquia ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -24.3305882445546 ; -47.6270389097337 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juquitiba; Juquitiba ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.9033977938134 ; -46.991129656445 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juquitiba; Juquitiba ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.8870481176427 ; -46.977854178747 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leme; Leme ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; BICICLETA ; Não Disponível ; -22.188922 ; -47.337304 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 12 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 75-79 ; -22.563888 ; -47.399623 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Limeira; Limeira ;2016; 12 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -22.543657 ; -47.403996 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lins; Lins ;2016; 12 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 25-29 ; -21.6671457270093 ; -49.7870772422111 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lorena; Lorena ;2016; 12 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -22.6813523681017 ; -45.1332001414022 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lorena; Lorena ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -22.7571043575111 ; -45.1140050668792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lorena; Lorena ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -22.743873 ; -45.119306 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Louveira; Louveira ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.0988276999652 ; -46.9670629744271 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Louveira; Louveira ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.0853016534707 ; -46.9242300911921 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucelia; Lucelia ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -21.711232 ; -51.014047 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucelia; Lucelia ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -21.711232 ; -51.014047 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucelia; Lucelia ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -21.711232 ; -51.014047 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairinque; Mairinque ;2016; 12 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; Não Disponível ; -23.4206626459241 ; -47.2265267095356 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 12 ; MASCULINO ; Não Disponível ; NÃO ESPECIFICADO ; CAMINHÃO ; 60-64 ; -23.3836711592633 ; -46.5645479059499 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 12 ; MASCULINO ; NOITE ; OUTROS ; CAMINHÃO ; Não Disponível ; -23.3417916100847 ; -46.573639918581 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mairipora; Mairipora ;2016; 12 ; MASCULINO ; TARDE ; NÃO ESPECIFICADO ; NÃO ESPECIFICADO ; 18-24 ; -23.330255 ; -46.599577 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinopolis; Martinopolis ;2016; 12 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 45-49 ; -22.074131 ; -51.122259 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matao; Matao ;2016; 12 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -21.597586 ; -48.368976 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maua; Maua ;2016; 12 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.671947 ; -46.4403 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maua; Maua ;2016; 12 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.6477954333754 ; -46.4449310564713 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mendonca; Mendonca ;2016; 12 ; FEMININO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 45-49 ; -21.2021311987193 ; -49.599886178112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mineiros do Tiete; Mineiros do Tiete ;2016; 12 ; MASCULINO ; Não Disponível ; OUTROS ; AUTOMÓVEL ; 30-34 ; -22.416741 ; -48.452932 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miracatu; Miracatu ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; NÃO ESPECIFICADO ; Não Disponível ; -24.1174683238808 ; -47.2674804073262 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirandopolis; Mirandopolis ;2016; 12 ; FEMININO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 25-29 ; -21.044478389 ; -51.113259692 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mirassolandia; Mirassolandia ;2016; 12 ; FEMININO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -20.6326949222348 ; -49.4488142131733 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mococa; Mococa ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 40-44 ; -21.549252 ; -46.963824 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 12 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.5314018211954 ; -46.2137809135057 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 12 ; MASCULINO ; Não Disponível ; CHOQUE ; MOTOCICLETA ; 35-39 ; -23.533018 ; -46.209522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 12 ; MASCULINO ; Não Disponível ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.7033427038879 ; -46.0849618967724 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 12 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.4310290657515 ; -46.2718739761338 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mogi das Cruzes; Mogi das Cruzes ;2016; 12 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 50-54 ; -23.553367 ; -46.200454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
